-4.93242174E-1	2.14405488E-2
-4.93097425E-1	2.14402787E-2
-4.92965519E-1	2.14401800E-2
-4.92680848E-1	2.14402042E-2
-4.92530644E-1	2.14397367E-2
-4.92437899E-1	2.14396678E-2
-4.92316723E-1	2.14394033E-2
-4.92247880E-1	2.14389469E-2
-4.92173880E-1	2.14388594E-2
-4.92134064E-1	2.14386005E-2
-4.91974890E-1	2.14384776E-2
-4.91898477E-1	2.14382354E-2
-4.91795927E-1	2.14382205E-2
-4.91693854E-1	2.14382056E-2
-4.91611868E-1	2.14382168E-2
-4.91581202E-1	2.14383099E-2
-4.91600931E-1	2.14385726E-2
-4.91602182E-1	2.14385632E-2
-4.91610885E-1	2.14387272E-2
-4.91551995E-1	2.14392319E-2
-4.91477668E-1	2.14393288E-2
-4.91336048E-1	2.14397367E-2
-4.91005421E-1	2.14398559E-2
-4.90586817E-1	2.14399137E-2
-4.89796281E-1	2.14401577E-2
-4.88869548E-1	2.14400999E-2
-4.88529146E-1	2.14402750E-2
-4.87475455E-1	2.14402750E-2
-4.86701310E-1	2.14403905E-2
-4.85951930E-1	2.14405097E-2
-4.85284477E-1	2.14406047E-2
-4.84467030E-1	2.14408711E-2
-4.83641118E-1	2.14410219E-2
-4.83364016E-1	2.14411244E-2
-4.82355297E-1	2.14414597E-2
-4.81344283E-1	2.14418806E-2
-4.81053978E-1	2.14418955E-2
-4.80236501E-1	2.14418769E-2
-4.79830205E-1	2.14417689E-2
-4.79058474E-1	2.14416049E-2
-4.78447288E-1	2.14415919E-2
-4.77725565E-1	2.14416701E-2
-4.76743728E-1	2.14417540E-2
-4.76432532E-1	2.14418620E-2
-4.75848496E-1	2.14418247E-2
-4.75559801E-1	2.14414746E-2
-4.74972337E-1	2.14410201E-2
-4.74263072E-1	2.14407388E-2
-4.73449558E-1	2.14404091E-2
-4.72006202E-1	2.14403644E-2
-4.71006393E-1	2.14405116E-2
-4.70217317E-1	2.14405619E-2
-4.68948662E-1	2.14406531E-2
-4.68137383E-1	2.14409251E-2
-4.67367917E-1	2.14408878E-2
-4.65918332E-1	2.14410610E-2
-4.64863151E-1	2.14412268E-2
-4.64535117E-1	2.14416739E-2
-4.63502258E-1	2.14419365E-2
-4.62665141E-1	2.14424171E-2
-4.62386727E-1	2.14427095E-2
-4.61339772E-1	2.14428362E-2
-4.60435033E-1	2.14430820E-2
-4.59036022E-1	2.14432906E-2
-4.58566964E-1	2.14435831E-2
-4.57228422E-1	2.14440580E-2
-4.56289023E-1	2.14443989E-2
-4.56010520E-1	2.14446597E-2
